,country,country_code,year,continent,world_regions,regime_type,total_population,access_elec_percent,gdp,gdp_pc,renewable_energy_consumption_percent,renewable_energy_output_percent,wbl_index_score,proportion_women_seats_parliament,income_classification,percent_using_internet,power_soec,power_f,suffrage_f_x,dmr_f,new_gini,hdi_value,gdp_g,gdp_pc_g,pol_gen,exl_gen,exl_eco,exl_geo,exl_pol,exl_soc,labour_share,suffrage_f_y,domestic_movement,slave,suffrage,v2xeg_eqaccess,Composite_index,Rank
74,United Arab Emirates,ARE,2017,Asia,Northern Africa and Western Asia,Closed Autocracy,9487206.0,100.0,385606000000.0,40644.79119,0.17319999600000002,,26.875,22.5,High income,94.81992254,-0.625,-1.041,25.2,-0.888,,0.8809999999999999,0.023735367099999998,0.01011416618,0.47100000000000003,0.5870000000000001,0.6839999999999999,0.802,0.464,0.3220000000000001,0.92839323,0.252,0.31,0.316,0.252,0.207,21.36,1899.0
75,United Arab Emirates,ARE,2018,Asia,Northern Africa and Western Asia,Closed Autocracy,9630966.0,100.0,422215000000.0,43839.32449,0.259200007,,30.0,22.5,High income,98.45000178,-0.625,-1.041,25.2,-0.888,26.0,0.889,0.01189855638,-0.00320590318,0.47100000000000003,0.5870000000000001,0.6839999999999999,0.802,0.464,0.3220000000000001,0.91287851,0.252,0.31,0.316,0.252,0.207,22.03,1780.0
76,Argentina,ARG,2000,South America,Latin America and Caribbean,Electoral Democracy,,95.44536591,284204000000.0,7708.099115000001,9.847999573,33.15937465,65.0,26.45914397,Upper-middle income,,1.5019999999999998,1.579,100.0,1.995,51.1,0.7809999999999999,-0.007889989390000001,-0.01874936367,0.861,0.919,0.733,0.8280000000000001,0.9570000000000001,0.9,0.8351817709999999,1.0,0.9329999999999999,0.816,1.0,0.866,27.44,869.0
77,Argentina,ARG,2001,South America,Latin America and Caribbean,Electoral Democracy,37275644.0,95.51106347,268697000000.0,7208.373114,11.50889969,41.82988404,65.0,,Upper-middle income,9.780807285,1.5019999999999998,1.579,100.0,1.995,53.3,0.7859999999999999,,,,,,,,,,,,,,,,
78,Argentina,ARG,2002,South America,Latin America and Caribbean,Electoral Democracy,37681743.0,96.04728699,97724004252.0,2593.404563,11.61909962,43.56387577,65.0,30.73929961,Upper-middle income,10.88212438,1.5019999999999998,1.579,100.0,1.995,53.8,0.7809999999999999,-0.1089448483,-0.1185478172,0.8740000000000001,0.919,0.7190000000000001,0.8280000000000001,0.955,0.9,0.7647912840000001,1.0,0.9329999999999999,0.816,1.0,0.866,23.95,1483.0
79,Argentina,ARG,2003,South America,Latin America and Caribbean,Electoral Democracy,38087866.0,96.33463287,127587000000.0,3349.8063,10.82460022,37.95175486,65.0,30.73929961,Upper-middle income,11.91369655,1.5019999999999998,1.579,100.0,1.995,50.9,0.7859999999999999,0.08837040796000001,0.07676534048,0.8740000000000001,0.929,0.7190000000000001,0.8280000000000001,0.955,0.9,0.79966611,1.0,0.9329999999999999,0.816,1.0,0.866,31.06,174.0
80,Argentina,ARG,2004,South America,Latin America and Caribbean,Electoral Democracy,38491970.0,96.61134338,164658000000.0,4277.721573,9.288700104,31.63480258,70.0,33.7254902,Upper-middle income,16.03668411,1.5019999999999998,1.579,100.0,1.995,48.4,0.787,0.09029573301,0.07884937505,0.8759999999999999,0.929,0.731,0.8280000000000001,0.955,0.9,0.7416281020000001,1.0,0.9329999999999999,0.816,1.0,0.866,7.79,2507.0
81,Argentina,ARG,2005,South America,Latin America and Caribbean,Electoral Democracy,38892924.0,96.87638855,198737000000.0,5109.852245,9.643500328,33.52513485,70.0,36.18677043,Upper-middle income,17.72058337,1.5019999999999998,1.579,100.0,1.995,47.7,0.7879999999999999,0.08851659919999999,0.07729488996,0.8759999999999999,0.929,0.731,0.8280000000000001,0.955,0.9,0.739112495,1.0,0.9329999999999999,0.816,1.0,0.866,6.35,2521.0
82,Argentina,ARG,2006,South America,Latin America and Caribbean,Electoral Democracy,39289876.0,97.13230133,232557000000.0,5919.012338,9.180100441,37.1276984,70.0,35.01945525,Upper-middle income,20.9272021,1.5019999999999998,1.579,100.0,1.995,46.3,0.812,0.080471515,0.06955533576,0.877,0.9329999999999999,0.731,0.8280000000000001,0.9520000000000001,0.9,0.822692931,1.0,0.9329999999999999,0.816,1.0,0.866,7.79,2506.0
83,Argentina,ARG,2007,South America,Latin America and Caribbean,Electoral Democracy,39684303.0,97.38516998,287531000000.0,7245.446856999999,7.716599941,29.84220081,70.0,40.0,Upper-middle income,25.94663294,1.536,1.972,100.0,1.995,46.2,0.8170000000000001,0.09007650875,0.07924210888,0.88,0.941,0.737,0.8280000000000001,0.945,0.9,0.8416866359999999,1.0,0.9329999999999999,0.816,1.0,0.883,6.87,2516.0
84,Argentina,ARG,2008,South America,Latin America and Caribbean,Electoral Democracy,40080159.0,97.64122009,361558000000.0,9020.873323,7.6511001589999985,26.3437058,70.0,40.0,Upper-middle income,28.11262348,1.536,2.0,100.0,1.995,44.9,0.821,0.04057233103,0.03029500652,0.8809999999999999,0.937,0.737,0.8280000000000001,0.945,0.9,0.8386123390000001,1.0,0.9329999999999999,0.816,1.0,0.887,7.16,2511.0
85,Argentina,ARG,2009,South America,Latin America and Caribbean,Electoral Democracy,40482786.0,97.90668488,332976000000.0,8225.137583,8.590999603,28.92740262,73.125,38.52140078,Upper-middle income,34.0,1.536,2.0,100.0,1.995,43.7,0.821,-0.05918525076,-0.06854225055,0.883,0.937,0.737,0.8280000000000001,0.945,0.9,0.830948777,1.0,0.9329999999999999,0.816,1.0,0.887,4.79,2534.0
86,Argentina,ARG,2010,South America,Latin America and Caribbean,Electoral Democracy,40788453.0,98.82,423627000000.0,10385.96443,8.787500381000001,28.5854562,73.125,38.52140078,Upper-middle income,45.0,1.536,2.0,100.0,1.995,43.6,0.8290000000000001,0.1012539816,0.09300122922000001,0.8809999999999999,0.937,0.737,0.8280000000000001,0.945,0.9,0.8294844290000001,1.0,0.9329999999999999,0.816,1.0,0.887,7.99,2502.0
87,Argentina,ARG,2011,South America,Latin America and Caribbean,Electoral Democracy,41261490.0,99.0802002,530163000000.0,12848.8642,8.833100319,32.30597044,73.125,37.35408560000001,Upper-middle income,51.0,1.536,2.0,100.0,2.028,42.6,0.835,0.06003951693,0.04788683139,0.882,0.937,0.737,0.8280000000000001,0.945,0.9,0.831810217,1.0,0.9359999999999999,0.816,1.0,0.887,10.46,2479.0
88,Argentina,ARG,2012,South America,Latin America and Caribbean,Electoral Democracy,41733271.0,99.22885895,545982000000.0,13082.66433,8.611800194,29.26113532,73.125,37.35408560000001,Upper-middle income,55.8,1.504,2.0,100.0,2.028,41.3,0.8340000000000001,-0.010264204540000002,-0.0214528445,0.885,0.937,0.732,0.8280000000000001,0.945,0.9,0.827640838,1.0,0.9359999999999999,0.847,1.0,0.8759999999999999,10.76,2473.0
89,Argentina,ARG,2013,South America,Latin America and Caribbean,Electoral Democracy,42202935.0,99.35622406,552025000000.0,13080.25473,8.913399696,31.48449072,73.125,36.57587549,Upper-middle income,59.9,1.504,1.685,100.0,2.028,40.9,0.835,0.02405323781,0.01265685175,0.8859999999999999,0.936,0.718,0.8280000000000001,0.945,0.9,0.828446175,1.0,0.9359999999999999,0.847,1.0,0.862,11.39,2467.0
90,Argentina,ARG,2014,South America,Latin America and Caribbean,Electoral Democracy,42669500.0,100.0,526320000000.0,12334.79825,9.781399727,31.57620420000001,73.125,36.57587549,High income,64.7,1.504,1.685,100.0,2.028,41.6,0.836,-0.02512615321,-0.0357858051,0.888,0.936,0.718,0.8280000000000001,0.945,0.9,0.8279658759999999,1.0,0.9359999999999999,0.847,1.0,0.862,11.25,2469.0
91,Argentina,ARG,2015,South America,Latin America and Caribbean,Electoral Democracy,43131966.0,99.81168365,594749000000.0,13789.060419999998,9.393199921,28.14006912,73.125,,Upper-middle income,68.04306411,1.504,1.685,100.0,2.028,39.21,0.84,,,,,,,,,,,,,,,,
92,Argentina,ARG,2016,South America,Latin America and Caribbean,Electoral Democracy,43590368.0,99.95601654,557531000000.0,12790.24247,9.376899718999999,,73.125,35.79766537,Upper-middle income,70.96898082,1.156,1.59,100.0,1.259,42.0,0.8390000000000001,-0.020803278440000003,-0.03110063898,0.8690000000000001,0.9309999999999999,0.72,0.8280000000000001,0.956,0.9,0.844679489,1.0,0.8959999999999999,0.8140000000000001,1.0,0.8420000000000001,27.5,851.0
93,Argentina,ARG,2017,South America,Latin America and Caribbean,Electoral Democracy,44044811.0,100.0,643629000000.0,14613.04182,10.36849976,,73.125,38.13229572,Upper-middle income,74.29490687,1.209,1.429,100.0,1.821,41.1,0.843,0.02818502978,0.01757648183,0.883,0.929,0.7110000000000001,0.8280000000000001,0.956,0.897,0.855244248,1.0,0.9279999999999999,0.815,1.0,0.8270000000000001,18.76,2222.0
94,Argentina,ARG,2018,South America,Latin America and Caribbean,Electoral Democracy,44494502.0,100.0,517627000000.0,11633.49801,10.52079964,,76.25,38.91050584,Upper-middle income,,1.331,1.429,100.0,1.836,41.3,0.8420000000000001,-0.02565351882,-0.03550091173,0.889,0.929,0.7290000000000001,0.8280000000000001,0.956,0.893,0.831805528,1.0,0.9279999999999999,0.815,1.0,0.8270000000000001,22.12,1769.0
95,Armenia,ARM,2000,Asia,Northern Africa and Western Asia,Electoral Autocracy,,98.9,1911563669.0,622.7409229,7.162899971,21.16482041,58.75,3.053435115,Low income,,-0.747,-0.317,100.0,2.055,48.6,0.669,0.05900000002999999,0.06570086565000001,0.695,0.659,0.5609999999999999,0.72,0.669,0.925,0.870110798,1.0,0.924,0.833,1.0,0.51,25.93,1121.0
96,Armenia,ARM,2001,Asia,Northern Africa and Western Asia,Electoral Autocracy,3050686.0,100.0,2118467913.0,694.4234554,5.418000221000002,16.84943429,58.75,3.053435115,Low income,1.631094667,-0.747,-0.317,100.0,2.055,35.4,0.6729999999999999,0.09599999999,0.1027940312,0.695,0.659,0.5609999999999999,0.732,0.6859999999999999,0.925,0.872001114,1.0,0.924,0.833,1.0,0.51,27.31,902.0
97,Armenia,ARM,2002,Asia,Northern Africa and Western Asia,Electoral Autocracy,3033976.0,98.0,2376335048.0,783.241215,8.897299767,30.04167422,58.75,3.053435115,Lower-middle income,1.960405046,-0.747,-0.317,100.0,2.055,34.8,0.682,0.132,0.1382346307,0.696,0.659,0.56,0.732,0.6859999999999999,0.925,0.8679805420000001,1.0,0.924,0.833,1.0,0.51,28.6,671.0
98,Armenia,ARM,2003,Asia,Northern Africa and Western Asia,Electoral Autocracy,3017938.0,99.22579956,2807061009.0,930.1254727,9.809300423,36.02981276,61.875,4.580152672,Lower-middle income,4.575217225,-0.747,-0.317,100.0,2.055,33.0,0.691,0.14,0.1460582159,0.7070000000000001,0.659,0.5840000000000001,0.732,0.6950000000000001,0.925,0.8793451170000001,1.0,0.924,0.833,1.0,0.51,29.1,564.0
99,Armenia,ARM,2004,Asia,Northern Africa and Western Asia,Electoral Autocracy,3000715.0,99.24093628,3576615240.0,1191.921006,8.705699921,33.13432836,61.875,5.34351145,Lower-middle income,4.899008571,-0.747,-0.317,100.0,2.055,37.5,0.7,0.105,0.1113422934,0.7070000000000001,0.659,0.5820000000000001,0.732,0.6950000000000001,0.925,0.896028717,1.0,0.924,0.833,1.0,0.51,31.34,125.0
100,Armenia,ARM,2005,Asia,Northern Africa and Western Asia,Electoral Autocracy,2981262.0,99.8,4900469950.0,1643.756889,6.48939991,28.06712047,76.875,5.34351145,Lower-middle income,5.252983352,-0.747,-0.317,100.0,2.055,36.0,0.7120000000000001,0.139,0.1464320764,0.7070000000000001,0.659,0.5820000000000001,0.732,0.6739999999999999,0.925,0.9020377490000001,1.0,0.924,0.833,1.0,0.51,31.32,128.0
101,Armenia,ARM,2006,Asia,Northern Africa and Western Asia,Electoral Autocracy,2958301.0,99.23873901,6384451606.0,2158.148074,7.650800228,30.71873422,76.875,5.34351145,Lower-middle income,5.631787777,-0.747,-0.317,100.0,2.055,29.7,0.726,0.132,0.1407860742,0.7070000000000001,0.659,0.5820000000000001,0.732,0.6739999999999999,0.925,0.9169906959999999,1.0,0.924,0.833,1.0,0.51,31.03,179.0
102,Armenia,ARM,2007,Asia,Northern Africa and Western Asia,Electoral Autocracy,2932615.0,99.23002625,9206301700.0,3139.28071,7.015200137999999,31.46829434,76.875,9.160305344,Lower-middle income,6.021253397000001,-0.747,-0.317,100.0,2.055,31.2,0.741,0.13699999999999998,0.1469586826,0.737,0.659,0.5820000000000001,0.732,0.675,0.925,0.925688398,1.0,0.924,0.833,1.0,0.51,31.54,88.0
103,Armenia,ARM,2008,Asia,Northern Africa and Western Asia,Electoral Autocracy,2907615.0,99.22450256,11662040714.0,4010.861381,6.40320015,31.17850953,76.875,8.396946565,Lower-middle income,6.21,-0.747,-0.252,100.0,2.055,29.2,0.745,0.069,0.07819138194,0.7290000000000001,0.655,0.5820000000000001,0.732,0.643,0.925,0.940245725,1.0,0.924,0.833,1.0,0.53,29.77,475.0
104,Armenia,ARM,2009,Asia,Northern Africa and Western Asia,Electoral Autocracy,2888094.0,99.22839355,8647936748.0,2994.340471,7.798299789,35.67272086,76.875,9.160305344,Lower-middle income,15.3,-0.747,-0.252,100.0,2.055,28.0,0.742,-0.141,-0.1351939082,0.748,0.655,0.5660000000000001,0.732,0.624,0.926,0.9182411640000001,1.0,0.924,0.833,1.0,0.527,26.27,1062.0
105,Armenia,ARM,2010,Asia,Northern Africa and Western Asia,Electoral Autocracy,2877314.0,99.8,9260284938.0,3218.378299,9.357099533,39.48544138,76.875,9.160305344,Lower-middle income,25.0,-0.649,-0.252,100.0,2.055,30.0,0.747,0.022,0.025828973829999997,0.758,0.655,0.5700000000000001,0.732,0.636,0.926,0.9086767920000001,1.0,0.924,0.833,1.0,0.542,32.06,34.0
106,Armenia,ARM,2011,Asia,Northern Africa and Western Asia,Electoral Autocracy,2876536.0,99.60435486,10142111334.0,3525.8071979999995,8.007200241,33.5397039,80.0,8.396946565,Lower-middle income,32.0,-0.649,-0.252,100.0,2.055,29.4,0.7509999999999999,0.04699999999,0.047283176,0.758,0.655,0.5900000000000001,0.732,0.677,0.926,0.897525967,1.0,0.924,0.833,1.0,0.542,30.5,303.0
107,Armenia,ARM,2012,Asia,Northern Africa and Western Asia,Electoral Autocracy,2884239.0,99.61703491,10619320049.0,3681.844691,6.563799857999999,28.94474863,80.0,10.6870229,Lower-middle income,37.5,-0.649,-0.252,100.0,2.055,29.6,0.7559999999999999,0.07200000001000001,0.06913698622999999,0.769,0.655,0.5900000000000001,0.732,0.677,0.926,0.9050015779999999,1.0,0.924,0.833,1.0,0.542,28.04,757.0
108,Armenia,ARM,2013,Asia,Northern Africa and Western Asia,Electoral Autocracy,2897593.0,99.42,11121465767.0,3838.17388,6.7699999810000016,28.23605707,80.0,10.6870229,Lower-middle income,41.9,-0.723,-0.113,100.0,2.055,30.6,0.762,0.033,0.028239261689999996,0.7659999999999999,0.6629999999999999,0.5800000000000001,0.732,0.677,0.912,0.928053586,1.0,0.924,0.8440000000000001,1.0,0.505,29.21,548.0
109,Armenia,ARM,2014,Asia,Northern Africa and Western Asia,Electoral Autocracy,2912403.0,99.71,11609512940.0,3986.231624,7.0809001920000005,25.75483871,80.0,10.6870229,Lower-middle income,54.62280586,-0.723,-0.113,100.0,2.055,31.5,0.764,0.036000000010000005,0.030731786780000006,0.7659999999999999,0.6629999999999999,0.5800000000000001,0.732,0.677,0.912,0.916602625,1.0,0.924,0.8440000000000001,1.0,0.505,27.46,862.0
110,Armenia,ARM,2015,Asia,Northern Africa and Western Asia,Electoral Autocracy,2925559.0,100.0,10553337673.0,3607.289299,10.7468996,28.33696628,80.0,10.6870229,Lower-middle income,59.10083377,-0.723,-0.113,100.0,2.055,32.4,0.768,0.03199999999,0.02735918024,0.765,0.6629999999999999,0.5800000000000001,0.732,0.665,0.912,0.8987147240000001,1.0,0.924,0.8440000000000001,1.0,0.505,11.84,2460.0
111,Armenia,ARM,2016,Asia,Northern Africa and Western Asia,Electoral Autocracy,2936147.0,99.8,10546135160.0,3591.828052000001,13.15149975,,80.0,10.6870229,Lower-middle income,64.34602977,-0.723,-0.113,100.0,2.055,32.5,0.7659999999999999,0.002,-0.00161329865,0.7759999999999999,0.6629999999999999,0.5800000000000001,0.732,0.665,0.9129999999999999,0.883344943,1.0,0.924,0.8440000000000001,1.0,0.505,11.69,2463.0
112,Armenia,ARM,2017,Asia,Northern Africa and Western Asia,Electoral Autocracy,2944789.0,99.7,11527458566.0,3914.527854,12.56260014,,80.0,18.095238100000003,Lower-middle income,64.74488433,-0.747,-0.113,100.0,2.055,33.6,0.769,0.07500000002,0.07184522389999999,0.843,0.6629999999999999,0.5780000000000001,0.732,0.6809999999999999,0.9129999999999999,0.899945482,1.0,0.924,0.872,1.0,0.486,27.73,809.0
113,Armenia,ARM,2018,Asia,Northern Africa and Western Asia,Electoral Autocracy,2951741.0,99.9,12457941907.0,4220.540321,11.13300037,,82.5,18.095238100000003,Lower-middle income,68.24505226,0.18,0.154,100.0,2.055,34.4,0.7709999999999999,0.052000000000000005,0.04952230836,0.878,0.7,0.7130000000000001,0.732,0.851,0.951,0.87329244,1.0,0.924,0.893,1.0,0.6990000000000001,18.61,2233.0
114,Antigua and Barbuda,ATG,2000,North America,Latin America and Caribbean,,,97.45578003,826370370.4,10872.29295,0.0,0.0,66.25,5.263157895,Upper-middle income,,,,,,,,,,,,,,,,,,,,,,,
115,Antigua and Barbuda,ATG,2001,North America,Latin America and Caribbean,,77212.0,97.60110474,800481481.5,10367.31961,0.0,0.0,66.25,5.263157895,Upper-middle income,8.899285515,,,,,,,,,,,,,,,,,,,,,,
116,Antigua and Barbuda,ATG,2002,North America,Latin America and Caribbean,,78298.0,100.0,814381481.5,10401.05088,0.0,0.0,66.25,5.263157895,High income,12.5,,,,,,,,,,,,,,,,,,,,,,
117,Antigua and Barbuda,ATG,2003,North America,Latin America and Caribbean,,79311.0,97.86569977,856396296.3,10797.95106,0.0,0.0,66.25,5.263157895,Upper-middle income,17.22864878,,,,,,,,,,,,,,,,,,,,,,
118,Antigua and Barbuda,ATG,2004,North America,Latin America and Caribbean,,80347.0,97.98262787,919729629.6,11446.96914,0.0,0.0,66.25,10.52631579,Upper-middle income,24.26654372,,,,,,,,,,,,,,,,,,,,,,
119,Antigua and Barbuda,ATG,2005,North America,Latin America and Caribbean,,81462.0,92.2,1022962963.0,12557.54785,0.0,0.0,66.25,10.52631579,High income,27.0,,,,,,0.764,,,,,,,,,,,,,,,,
120,Antigua and Barbuda,ATG,2006,North America,Latin America and Caribbean,,82715.0,100.0,1157662963.0,13995.80442,0.0,0.0,66.25,10.52631579,High income,30.0,,,,,,0.7709999999999999,,,,,,,,,,,,,,,,
121,Antigua and Barbuda,ATG,2007,North America,Latin America and Caribbean,,84029.0,100.0,1312759259.0,15622.69287,0.0,0.0,66.25,10.52631579,High income,34.0,,,,,,0.7759999999999999,,,,,,,,,,,,,,,,
122,Antigua and Barbuda,ATG,2008,North America,Latin America and Caribbean,,85394.0,100.0,1370070370.0,16044.1058,0.0,0.0,66.25,10.52631579,High income,38.0,,,,,,0.774,,,,,,,,,,,,,,,,
123,Antigua and Barbuda,ATG,2009,North America,Latin America and Caribbean,,86743.0,98.47905731,1228329630.0,14160.562,0.0,0.0,66.25,10.52631579,Upper-middle income,42.0,,,,,,0.767,,,,,,,,,,,,,,,,
124,Antigua and Barbuda,ATG,2010,North America,Latin America and Caribbean,,88030.0,98.60040283,1148700000.0,13048.96058,0.0,1.4947683109999998,66.25,10.52631579,Upper-middle income,47.0,,,,,,0.763,,,,,,,,,,,,,,,,
125,Antigua and Barbuda,ATG,2011,North America,Latin America and Caribbean,,89250.0,94.55201403,1137637037.0,12746.63347,0.077799998,1.4970059880000002,66.25,10.52631579,Upper-middle income,52.0,,,,,,0.755,,,,,,,,,,,,,,,,
126,Antigua and Barbuda,ATG,2012,North America,Latin America and Caribbean,,90407.0,100.0,1199948148.0,13272.73494,0.152099997,0.0,66.25,10.52631579,High income,58.0,,,,,,0.759,,,,,,,,,,,,,,,,
127,Antigua and Barbuda,ATG,2013,North America,Latin America and Caribbean,,91510.0,100.0,1181448148.0,12910.59063,0.146599993,0.0,66.25,10.52631579,High income,63.4,,,,,,0.76,,,,,,,,,,,,,,,,
128,Antigua and Barbuda,ATG,2014,North America,Latin America and Caribbean,,92562.0,100.0,1249733333.0,13501.58092,0.144400001,0.0,66.25,11.11111111,High income,67.78,,,,,,0.76,,,,,,,,,,,,,,,,
129,Antigua and Barbuda,ATG,2015,North America,Latin America and Caribbean,,93571.0,100.0,1336692593.0,14285.329780000002,0.4821999970000001,0.0,66.25,11.11111111,High income,70.0,,,,,,0.762,,,,,,,,,,,,,,,,
130,Antigua and Barbuda,ATG,2016,North America,Latin America and Caribbean,,94520.0,100.0,1436585185.0,15198.74297,0.598399997,,66.25,11.11111111,High income,73.0,,,,,,0.765,,,,,,,,,,,,,,,,
131,Antigua and Barbuda,ATG,2017,North America,Latin America and Caribbean,,95425.0,100.0,1467977778.0,15383.5764,0.6021999720000001,,66.25,11.11111111,High income,,,,,,,0.768,,,,,,,,,,,,,,,,
132,Antigua and Barbuda,ATG,2018,North America,Latin America and Caribbean,,96282.0,99.99972534,1605351852.0,16673.4369,0.904900014,,66.25,11.11111111,High income,,,,,,,0.772,,,,,,,,,,,,,,,,
133,Australia,AUS,2000,Oceania,Oceania,Liberal Democracy,,100.0,415223000000.0,21679.24784,8.423999786,8.381618572,81.25,22.97297297,High income,,0.908,1.998,100.0,1.45,36.88333333333333,0.903,0.03933136945,0.02701328764,0.9309999999999999,0.961,0.978,0.9420000000000001,0.988,0.972,0.7868470679999999,1.0,0.8320000000000001,0.91,1.0,0.857,30.48,309.0
134,Australia,AUS,2001,Oceania,Oceania,Liberal Democracy,19413000.0,100.0,378376000000.0,19490.86111,8.37100029,8.098454953,81.25,,High income,52.68926643,0.908,1.998,100.0,1.45,33.5,0.905,,,,,,,,,,,,,,,,
135,Australia,AUS,2002,Oceania,Oceania,Liberal Democracy,19651400.0,100.0,394649000000.0,20082.48327,8.739500046,7.860918822,81.25,25.33333333,High income,,0.908,1.998,100.0,1.45,30.9,0.907,0.04001404062,0.02739716104,0.9329999999999999,0.961,0.978,0.939,0.988,0.972,0.7962645290000001,1.0,0.8320000000000001,0.91,1.0,0.857,30.55,286.0
136,Australia,AUS,2003,Oceania,Oceania,Liberal Democracy,19895400.0,100.0,466488000000.0,23447.03100000001,7.151500225,8.440698866,81.25,25.33333333,High income,,0.908,1.998,100.0,1.45,33.5,0.909,0.02985934322,0.01722900255,0.9329999999999999,0.961,0.978,0.939,0.988,0.972,0.798995901,1.0,0.8320000000000001,0.91,1.0,0.857,30.18,392.0
