,Country Name,Country Code,Year,Continent,World Regions (UN SDG Definition),Regime Type (RoW Measure Definition),"Population, total - SP.POP.TOTL",Access to electricity (% of population) - EG.ELC.ACCS.ZS,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,Renewable energy consumption (% of total final energy consumption) - EG.FEC.RNEW.ZS,Renewable electricity output (% of total electricity output) - EG.ELC.RNEW.ZS,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,Income Classification (World Bank Definition),Individuals using the Internet (% of population) - IT.NET.USER.ZS,power_soec,power_f,suffrage_f,dmr_f,Gini index (World Bank estimate) - SI.POV.GINI
121,Antigua and Barbuda,ATG,2007,North America,Latin America and Caribbean,,84029.0,100.0,1312759259.0,15622.69287,0.0,0.0,66.25,10.52631579,High income,34.0,,,,,
122,Antigua and Barbuda,ATG,2008,North America,Latin America and Caribbean,,85394.0,100.0,1370070370.0,16044.1058,0.0,0.0,66.25,10.52631579,High income,38.0,,,,,
123,Antigua and Barbuda,ATG,2009,North America,Latin America and Caribbean,,86743.0,98.47905731,1228329630.0,14160.562,0.0,0.0,66.25,10.52631579,Upper-middle income,42.0,,,,,
124,Antigua and Barbuda,ATG,2010,North America,Latin America and Caribbean,,88030.0,98.60040283,1148700000.0,13048.96058,0.0,1.4947683109999998,66.25,10.52631579,Upper-middle income,47.0,,,,,
125,Antigua and Barbuda,ATG,2011,North America,Latin America and Caribbean,,89250.0,94.55201403,1137637037.0,12746.63347,0.077799998,1.4970059880000002,66.25,10.52631579,Upper-middle income,52.0,,,,,
126,Antigua and Barbuda,ATG,2012,North America,Latin America and Caribbean,,90407.0,100.0,1199948148.0,13272.73494,0.152099997,0.0,66.25,10.52631579,High income,58.0,,,,,
127,Antigua and Barbuda,ATG,2013,North America,Latin America and Caribbean,,91510.0,100.0,1181448148.0,12910.59063,0.146599993,0.0,66.25,10.52631579,High income,63.4,,,,,
128,Antigua and Barbuda,ATG,2014,North America,Latin America and Caribbean,,92562.0,100.0,1249733333.0,13501.58092,0.144400001,0.0,66.25,11.11111111,High income,67.78,,,,,
129,Antigua and Barbuda,ATG,2015,North America,Latin America and Caribbean,,93571.0,100.0,1336692593.0,14285.329780000002,0.4821999970000001,0.0,66.25,11.11111111,High income,70.0,,,,,
130,Antigua and Barbuda,ATG,2016,North America,Latin America and Caribbean,,94520.0,100.0,1436585185.0,15198.74297,0.598399997,,66.25,11.11111111,High income,73.0,,,,,
131,Antigua and Barbuda,ATG,2017,North America,Latin America and Caribbean,,95425.0,100.0,1467977778.0,15383.5764,0.6021999720000001,,66.25,11.11111111,High income,,,,,,
132,Antigua and Barbuda,ATG,2018,North America,Latin America and Caribbean,,96282.0,99.99972534,1605351852.0,16673.4369,0.904900014,,66.25,11.11111111,High income,,,,,,
133,Australia,AUS,2000,Oceania,Oceania,Liberal Democracy,,100.0,415223000000.0,21679.24784,8.423999786,8.381618572,81.25,22.97297297,High income,,0.908,1.998,100.0,1.45,
134,Australia,AUS,2001,Oceania,Oceania,Liberal Democracy,19413000.0,100.0,378376000000.0,19490.86111,8.37100029,8.098454953,81.25,,High income,52.68926643,0.908,1.998,100.0,1.45,33.5
135,Australia,AUS,2002,Oceania,Oceania,Liberal Democracy,19651400.0,100.0,394649000000.0,20082.48327,8.739500046,7.860918822,81.25,25.33333333,High income,,0.908,1.998,100.0,1.45,
136,Australia,AUS,2003,Oceania,Oceania,Liberal Democracy,19895400.0,100.0,466488000000.0,23447.031000000006,7.151500225,8.440698866,81.25,25.33333333,High income,,0.908,1.998,100.0,1.45,33.5
137,Australia,AUS,2004,Oceania,Oceania,Liberal Democracy,20127400.0,100.0,612490000000.0,30430.67644,6.680799961,8.186650191,81.25,24.66666667,High income,,0.908,1.998,100.0,1.45,33.1
138,Australia,AUS,2005,Oceania,Oceania,Liberal Democracy,20394800.0,100.0,693408000000.0,33999.24286000001,6.712299824,8.803706639,81.25,24.66666667,High income,63.0,0.908,1.998,100.0,1.45,
139,Australia,AUS,2006,Oceania,Oceania,Liberal Democracy,20697900.0,100.0,746054000000.0,36044.92281,6.853600025,9.299307772999999,81.25,24.66666667,High income,66.0,0.908,1.998,100.0,1.45,
140,Australia,AUS,2007,Oceania,Oceania,Liberal Democracy,20827600.0,100.0,853100000000.0,40960.05449,6.952000141,8.648072467,81.25,26.66666667,High income,69.45,0.908,1.998,100.0,1.45,
141,Australia,AUS,2008,Oceania,Oceania,Liberal Democracy,21249200.0,100.0,1054000000000.0,49601.65671,6.789999962,8.115257556,81.25,26.66666667,High income,71.67,0.908,1.998,100.0,1.45,35.4
142,Australia,AUS,2009,Oceania,Oceania,Liberal Democracy,21691700.0,100.0,927805000000.0,42772.35917,7.148900032,7.497934259,83.75,27.33333333,High income,74.25,0.908,1.998,100.0,1.45,
143,Australia,AUS,2010,Oceania,Oceania,Liberal Democracy,22031750.0,100.0,1146140000000.0,52022.1256,8.163399696,8.611879627999999,83.75,24.66666667,High income,76.0,0.908,2.157,100.0,1.45,34.7
144,Australia,AUS,2011,Oceania,Oceania,Liberal Democracy,22340024.0,100.0,1396650000000.0,62517.83375,8.318599701,10.42665228,91.25,24.66666667,High income,79.48769771,0.908,2.157,100.0,1.45,
145,Australia,AUS,2012,Oceania,Oceania,Liberal Democracy,22733465.0,100.0,1546150000000.0,68012.1479,8.294500351,10.59265336,91.25,24.66666667,High income,79.0,0.908,2.157,100.0,1.45,
146,Australia,AUS,2013,Oceania,Oceania,Liberal Democracy,23128129.0,100.0,1576180000000.0,68150.10704,9.215200423999999,13.26410839,93.75,26.0,High income,83.45349717,0.908,1.845,100.0,1.45,
147,Australia,AUS,2014,Oceania,Oceania,Liberal Democracy,23475686.0,100.0,1467480000000.0,62510.79117,9.316900253,14.90671221,96.875,26.0,High income,84.0,0.908,1.845,100.0,1.45,34.4
148,Australia,AUS,2015,Oceania,Oceania,Liberal Democracy,23815995.0,100.0,1351690000000.0,56755.72171000001,9.315500259,13.63784109,96.875,26.66666667,High income,84.56051491,1.021,1.841,100.0,1.618,
149,Australia,AUS,2016,Oceania,Oceania,Liberal Democracy,24190907.0,100.0,1208850000000.0,49971.13146,9.419799805,,96.875,28.66666667,High income,86.54,1.021,1.841,100.0,1.855,
150,Australia,AUS,2017,Oceania,Oceania,Liberal Democracy,24601860.0,100.0,1329190000000.0,54027.96682,9.686100006,,96.875,28.66666667,High income,86.54504885,1.021,1.841,100.0,1.649,
151,Australia,AUS,2018,Oceania,Oceania,Liberal Democracy,24982688.0,100.0,1432880000000.0,57354.96405,9.645000458,,96.875,28.66666667,High income,,1.021,1.841,100.0,1.649,
152,Austria,AUT,2000,Europe,Europe and Northern America,Liberal Democracy,,100.0,196800000000.0,24564.45829,26.43580055,72.54400909,78.75,26.77595628,High income,,1.033,1.389,100.0,2.3080000000000003,28.8
153,Austria,AUT,2001,Europe,Europe and Northern America,Liberal Democracy,8042293.0,100.0,197338000000.0,24537.51426,25.52779961,69.15682775,78.75,26.77595628,High income,39.18545018,1.033,1.389,100.0,2.3080000000000003,
154,Austria,AUT,2002,Europe,Europe and Northern America,Liberal Democracy,8081957.0,100.0,213378000000.0,26401.74546,24.68289948,69.01294765,78.75,,High income,36.56,1.033,1.389,100.0,2.3080000000000003,
155,Austria,AUT,2003,Europe,Europe and Northern America,Liberal Democracy,8121423.0,100.0,261696000000.0,32222.89724,22.55800056,60.78282872,81.875,33.87978142,High income,42.7,1.033,1.389,100.0,2.3080000000000003,29.5
156,Austria,AUT,2004,Europe,Europe and Northern America,Liberal Democracy,8171966.0,100.0,300904000000.0,36821.52147,23.17140007,64.20223413,81.875,33.87978142,High income,54.28,1.033,1.389,100.0,2.3080000000000003,29.8
157,Austria,AUT,2005,Europe,Europe and Northern America,Liberal Democracy,8227829.0,100.0,315974000000.0,38403.13388,24.43510056,63.62677749,85.0,33.87978142,High income,58.0,1.033,1.389,100.0,2.3080000000000003,28.7
158,Austria,AUT,2006,Europe,Europe and Northern America,Liberal Democracy,8268641.0,100.0,335999000000.0,40635.28182,26.75060081,65.51552516,85.0,32.24043716,High income,63.6,1.033,1.389,100.0,2.3080000000000003,29.6
159,Austria,AUT,2007,Europe,Europe and Northern America,Liberal Democracy,8295487.0,100.0,388691000000.0,46855.77175,29.02639961,68.68702896,85.0,32.78688525,High income,69.37,1.033,1.389,100.0,2.3080000000000003,30.6
160,Austria,AUT,2008,Europe,Europe and Northern America,Liberal Democracy,8321496.0,100.0,430294000000.0,51708.76575,29.75569916,69.23088844,85.0,27.32240437,High income,72.87,1.033,1.389,100.0,2.3080000000000003,30.4
161,Austria,AUT,2009,Europe,Europe and Northern America,Liberal Democracy,8343323.0,100.0,400172000000.0,47963.1794,31.28840065,71.13969479,91.25,27.86885246,High income,73.45,1.033,1.389,100.0,2.3080000000000003,31.5
162,Austria,AUT,2010,Europe,Europe and Northern America,Liberal Democracy,8363404.0,100.0,391893000000.0,46858.04327,31.13459969,66.21132275,91.25,27.86885246,High income,75.17,1.033,1.389,100.0,2.3080000000000003,30.3
163,Austria,AUT,2011,Europe,Europe and Northern America,Liberal Democracy,8391643.0,100.0,431120000000.0,51374.95841,31.63780022,65.63142343,91.25,27.86885246,High income,78.73999309999998,1.033,1.389,100.0,2.3080000000000003,30.8
164,Austria,AUT,2012,Europe,Europe and Northern America,Liberal Democracy,8429991.0,100.0,409425000000.0,48567.69529,34.28430176,74.52918061,91.25,27.86885246,High income,80.02999392,1.033,1.389,100.0,2.3080000000000003,30.5
165,Austria,AUT,2013,Europe,Europe and Northern America,Liberal Democracy,8479823.0,100.0,430069000000.0,50716.70871,34.70259857,78.02478699,91.25,33.33333333,High income,80.6188,1.033,1.389,100.0,2.3080000000000003,30.8
166,Austria,AUT,2014,Europe,Europe and Northern America,Liberal Democracy,8546356.0,100.0,441996000000.0,51717.49594,35.79090118,81.05686835,94.375,32.24043716,High income,80.99582496,1.033,1.389,100.0,2.3080000000000003,30.5
167,Austria,AUT,2015,Europe,Europe and Northern America,Liberal Democracy,8642699.0,100.0,381818000000.0,44178.04738,34.87720108,76.49077927,94.375,30.6010929,High income,83.94014193,1.033,1.389,100.0,2.3080000000000003,30.5
168,Austria,AUT,2016,Europe,Europe and Northern America,Liberal Democracy,8736668.0,100.0,395569000000.0,45276.83144,34.61429977,,94.375,30.6010929,High income,84.32374257,1.033,1.389,100.0,2.3080000000000003,30.8
169,Austria,AUT,2017,Europe,Europe and Northern America,Liberal Democracy,8797566.0,100.0,416207000000.0,47309.36627,33.95909882,,94.375,34.42622951,High income,87.93558659,1.033,1.615,100.0,2.3080000000000003,29.7
170,Austria,AUT,2018,Europe,Europe and Northern America,Liberal Democracy,8840521.0,100.0,454873000000.0,51453.14702,33.84560013,,94.375,34.42622951,High income,87.47913723,0.999,1.615,100.0,1.5659999999999998,30.8
171,Azerbaijan,AZE,2000,Asia,Northern Africa and Western Asia,Electoral Autocracy,,98.90822245,5272798391.0,655.1199452000002,2.065099955,8.203647254,66.875,,Low income,,-1.327,-0.308,100.0,1.476,
172,Azerbaijan,AZE,2001,Asia,Northern Africa and Western Asia,Electoral Autocracy,8111200.0,98.62342072,5707720391.0,703.6838433999999,1.752099991,6.858197153,66.875,10.48387097,Low income,0.305564638,-1.327,-0.308,100.0,1.476,36.5
173,Azerbaijan,AZE,2002,Asia,Northern Africa and Western Asia,Electoral Autocracy,8171950.0,100.0,6235856820.0,763.080638,2.351200104,10.80156141,66.875,10.48387097,Low income,4.999713678,-1.327,-0.308,100.0,1.476,25.3
174,Azerbaijan,AZE,2003,Asia,Northern Africa and Western Asia,Electoral Autocracy,8234100.0,98.97785187,7276753895.0,883.7339714999998,2.944099903,11.59917317,66.875,10.48387097,Lower-middle income,,-1.327,-0.308,100.0,1.476,26.8
175,Azerbaijan,AZE,2004,Asia,Northern Africa and Western Asia,Electoral Autocracy,8306500.0,99.13969421,8680370408.0,1045.009379,3.069999933,12.67016188,66.875,10.48387097,Lower-middle income,,-1.327,-0.308,100.0,1.476,26.6
176,Azerbaijan,AZE,2005,Asia,Northern Africa and Western Asia,Electoral Autocracy,8391850.0,99.28987885,13245716099.0,1578.40239,3.36439991,13.15582371,66.875,13.04347826,Lower-middle income,8.030375356,-1.327,-0.308,100.0,1.476,26.6
177,Azerbaijan,AZE,2006,Asia,Northern Africa and Western Asia,Electoral Autocracy,8484550.0,99.5,20982986344.0,2473.081819,2.8610000610000004,10.25954447,66.875,11.29032258,Lower-middle income,11.99217733,-1.327,-0.308,100.0,1.476,
178,Azerbaijan,AZE,2007,Asia,Northern Africa and Western Asia,Electoral Autocracy,8581300.0,99.56891632,33050343783.0,3851.437869,3.788199902,10.82070765,76.25,11.38211382,Lower-middle income,14.54,-1.327,-0.308,100.0,1.476,
179,Azerbaijan,AZE,2008,Asia,Northern Africa and Western Asia,Electoral Autocracy,8763400.0,99.7101059,48852482960.0,5574.603802000001,3.085799932,10.31280322,76.25,11.38211382,Lower-middle income,17.08,-1.457,-0.308,100.0,1.476,
180,Azerbaijan,AZE,2009,Asia,Northern Africa and Western Asia,Electoral Autocracy,8947243.0,99.86070251,44291490421.0,4950.294790999998,3.268599987,12.24295103,76.25,11.38211382,Upper-middle income,27.4,-1.457,-0.308,100.0,1.476,
181,Azerbaijan,AZE,2010,Asia,Northern Africa and Western Asia,Electoral Autocracy,9054332.0,99.94705963,52909294792.0,5843.533768,4.448999882,18.42330305,76.25,16.0,Upper-middle income,46.0,-1.6569999999999998,-0.308,100.0,1.476,
182,Azerbaijan,AZE,2011,Asia,Northern Africa and Western Asia,Electoral Autocracy,9173082.0,99.9,65951627200.0,7189.691229000001,3.5557999610000004,13.1861634,78.75,16.0,Upper-middle income,50.0,-1.6569999999999998,-0.308,100.0,1.476,
183,Azerbaijan,AZE,2012,Asia,Northern Africa and Western Asia,Electoral Autocracy,9295784.0,100.0,69683935845.0,7496.294648,2.845299959,7.9215242739999985,78.75,16.0,Upper-middle income,54.2,-1.6569999999999998,-0.308,100.0,1.476,
184,Azerbaijan,AZE,2013,Asia,Northern Africa and Western Asia,Electoral Autocracy,9416801.0,100.0,74164435946.0,7875.756953,2.525899887,6.67123405,78.75,15.57377049,Upper-middle income,73.00000137,-1.019,-0.446,100.0,1.555,
185,Azerbaijan,AZE,2014,Asia,Northern Africa and Western Asia,Electoral Autocracy,9535079.0,100.0,75244294275.0,7891.313147,2.116600037,5.629246199,78.75,15.57377049,Upper-middle income,75.00001564,-1.019,-0.446,100.0,1.555,
186,Azerbaijan,AZE,2015,Asia,Northern Africa and Western Asia,Electoral Autocracy,9649341.0,100.0,53074370486.0,5500.310382,2.312200069,7.039857421000002,78.75,16.93548387,Upper-middle income,77.0,-1.019,-0.446,100.0,1.555,
187,Azerbaijan,AZE,2016,Asia,Northern Africa and Western Asia,Electoral Autocracy,9757812.0,100.0,37867518957.0,3880.738731,1.926800013,,78.75,16.8,Upper-middle income,78.2,-1.509,-0.446,100.0,0.87,
188,Azerbaijan,AZE,2017,Asia,Northern Africa and Western Asia,Electoral Autocracy,9854033.0,100.0,40865558912.0,4147.089716,1.908800006,,78.75,16.8,Upper-middle income,79.0,-1.579,-0.446,100.0,0.932,
189,Azerbaijan,AZE,2018,Asia,Northern Africa and Western Asia,Electoral Autocracy,9939771.0,100.0,47112941176.0,4739.8417100000015,1.971300006,,78.75,16.8,Upper-middle income,79.79999549,-1.579,-0.001,100.0,0.67,
190,Burundi,BDI,2000,Africa,Sub-Saharan Africa,Closed Autocracy,,2.4396891590000003,870486065.9,136.4639708,93.22570038,98.01980198,64.375,14.40677966,Low income,,1.936,0.703,0.0,-0.326,
191,Burundi,BDI,2001,Africa,Sub-Saharan Africa,Closed Autocracy,6525546.0,2.801317215,876794723.1,134.3634269,94.84069824,98.29059829,64.375,14.40677966,Low income,0.106001245,1.936,0.703,0.0,0.011,
192,Burundi,BDI,2002,Africa,Sub-Saharan Africa,Closed Autocracy,6704118.0,3.154657125,825394490.2,123.1175361,94.64880371,98.45320959,64.375,18.43575419,Low income,0.118228412,1.936,0.703,0.0,0.011,
193,Burundi,BDI,2003,Africa,Sub-Saharan Africa,Closed Autocracy,6909161.0,3.498532534,784654423.6,113.5672513,95.75839996,98.06763285,64.375,18.43575419,Low income,0.201273197,1.936,0.703,0.0,0.011,
194,Burundi,BDI,2004,Africa,Sub-Saharan Africa,Closed Autocracy,7131688.0,3.831767321,915257323.4,128.33670279999998,96.04109955,97.86324786,64.375,18.43575419,Low income,0.349060462,1.936,0.703,0.0,0.011,
195,Burundi,BDI,2005,Africa,Sub-Saharan Africa,Electoral Autocracy,7364857.0,3.207317073,1117113046.0,151.6815663,96.01039886,98.04496579,64.375,30.50847458,Low income,0.5421428660000001,1.3030000000000002,0.929,100.0,0.011,
196,Burundi,BDI,2006,Africa,Sub-Saharan Africa,Electoral Autocracy,7607850.0,2.66,1273375020.0,167.3764625,95.30500031,97.90136411,64.375,30.50847458,Low income,0.65759259,1.3030000000000002,0.867,100.0,0.119,33.4
197,Burundi,BDI,2007,Africa,Sub-Saharan Africa,Electoral Autocracy,7862226.0,4.775167942,1356199365.0,172.4955966,95.29160309,98.32578542,64.375,30.50847458,Low income,0.7,1.3030000000000002,0.867,100.0,0.119,
198,Burundi,BDI,2008,Africa,Sub-Saharan Africa,Electoral Autocracy,8126104.0,4.8,1611835902.0,198.3528517,95.14550018,98.24236086,64.375,30.50847458,Low income,0.81,1.3030000000000002,0.867,100.0,0.119,
199,Burundi,BDI,2009,Africa,Sub-Saharan Africa,Electoral Autocracy,8397661.0,5.40973711,1781455092.0,212.1370572,95.1760025,96.39363748,73.125,31.3559322,Low income,0.9,1.3030000000000002,0.867,100.0,0.119,
200,Burundi,BDI,2010,Africa,Sub-Saharan Africa,Electoral Autocracy,8675606.0,5.3,2032135191.0,234.2355325,92.57050323,87.65339961,73.125,32.0754717,Low income,1.0,1.204,0.867,100.0,0.119,
201,Burundi,BDI,2011,Africa,Sub-Saharan Africa,Electoral Autocracy,8958406.0,6.106936455,2235820809.0,249.5779728,91.65339661,90.85730884,73.125,30.47619048,Low income,1.11,1.204,0.867,100.0,0.119,
202,Burundi,BDI,2012,Africa,Sub-Saharan Africa,Electoral Autocracy,9245992.0,6.5,2333308059.0,252.3588663,91.44689941,97.9618194,73.125,30.47619048,Low income,1.219999945,1.204,0.867,100.0,0.119,
203,Burundi,BDI,2013,Africa,Sub-Saharan Africa,Electoral Autocracy,9540302.0,6.9,2451625280.0,256.9756471,91.07980347,87.02056925,73.125,30.47619048,Low income,1.264218111,0.5429999999999999,0.741,100.0,0.119,38.6
204,Burundi,BDI,2014,Africa,Sub-Saharan Africa,Electoral Autocracy,9844301.0,7.0,2705783330.0,274.8578422,91.35220337,80.71878883,73.125,30.47619048,Low income,1.4,0.5429999999999999,0.741,100.0,0.119,
205,Burundi,BDI,2015,Africa,Sub-Saharan Africa,Electoral Autocracy,10160034.0,8.403089523,3104394792.0,305.549646,91.16819763,82.70938513,73.125,36.36363636,Low income,2.1,0.5429999999999999,0.741,100.0,-0.429,
206,Burundi,BDI,2016,Africa,Sub-Saharan Africa,Electoral Autocracy,10488002.0,9.251799583,2959641047.0,282.1930285,89.54199982,,73.125,36.36363636,Low income,2.4,0.5429999999999999,0.773,100.0,-0.452,
207,Burundi,BDI,2017,Africa,Sub-Saharan Africa,Electoral Autocracy,10827010.0,9.3,3172292379.0,292.9980095,88.14150238,,73.125,36.36363636,Low income,2.660748535,-0.527,0.8140000000000001,100.0,-0.402,
208,Burundi,BDI,2018,Africa,Sub-Saharan Africa,Electoral Autocracy,11175379.0,10.59861469,3036937141.0,271.7524964,85.52690125,,73.125,36.36363636,Low income,5.0,-0.527,0.8140000000000001,100.0,-0.229,
209,Belgium,BEL,2000,Europe,Europe and Northern America,Liberal Democracy,,100.0,236205000000.0,23041.53473,1.4437999730000002,1.261280852,75.625,23.33333333,High income,,2.1,2.675,100.0,2.418,33.1
210,Belgium,BEL,2001,Europe,Europe and Northern America,Liberal Democracy,10286570.0,100.0,236541000000.0,22995.15752,1.580500007,1.36737134,75.625,23.33333333,High income,31.28839551,2.1,2.675,100.0,2.418,
211,Belgium,BEL,2002,Europe,Europe and Northern America,Liberal Democracy,10332785.0,100.0,257158000000.0,24887.56133,1.681300044,1.405997109,75.625,23.33333333,High income,46.33,2.1,2.675,100.0,2.418,
212,Belgium,BEL,2003,Europe,Europe and Northern America,Liberal Democracy,10376133.0,100.0,317382000000.0,30587.66841,1.888700008,1.426502794,84.375,35.33333333,High income,49.97,2.1,2.675,100.0,2.418,28.1
213,Belgium,BEL,2004,Europe,Europe and Northern America,Liberal Democracy,10421137.0,100.0,368537000000.0,35364.37533,2.022000074,1.774684955,84.375,34.66666667,High income,53.86,2.1,2.675,100.0,2.418,30.5
214,Belgium,BEL,2005,Europe,Europe and Northern America,Liberal Democracy,10478617.0,100.0,385571000000.0,36795.97688,2.458800077,2.457151524,84.375,34.66666667,High income,55.82,2.1,2.675,100.0,2.418,29.3
215,Belgium,BEL,2006,Europe,Europe and Northern America,Liberal Democracy,10547958.0,100.0,407918000000.0,38672.70594,2.822299957,3.499786598,84.375,34.66666667,High income,59.72,2.1,2.675,100.0,2.418,28.1
216,Belgium,BEL,2007,Europe,Europe and Northern America,Liberal Democracy,10625700.0,100.0,470324000000.0,44262.89599999999,3.337899923,3.982725528,87.5,35.33333333,High income,64.44,2.1,2.675,100.0,2.418,29.2
